Start,Finish,Steps,Distance,Weight
3/16/2018 0:00,3/17/2018 0:00,1458,0.632767143,
3/17/2018 0:00,3/18/2018 0:00,1458,0.666905273,
3/18/2018 0:00,3/19/2018 0:00,1484,0.631269635,
3/19/2018 0:00,3/20/2018 0:00,682,0.305273453,
3/20/2018 0:00,3/21/2018 0:00,97,0.040407769,
3/21/2018 0:00,3/22/2018 0:00,80,0.035598356,
3/22/2018 0:00,3/23/2018 0:00,7710,3.564874881,
3/23/2018 0:00,3/24/2018 0:00,749,0.333657689,
3/24/2018 0:00,3/25/2018 0:00,1548.36549,0.70132104,
3/25/2018 0:00,3/26/2018 0:00,2001.63451,0.858712117,
3/26/2018 0:00,3/27/2018 0:00,2224,0.915559383,
3/27/2018 0:00,3/28/2018 0:00,137,0.057346347,
3/28/2018 0:00,3/29/2018 0:00,699.585713,0.296183179,
3/29/2018 0:00,3/30/2018 0:00,4203.414287,1.814160579,
3/30/2018 0:00,3/31/2018 0:00,69,0.031180406,
3/31/2018 0:00,4/1/2018 0:00,254,0.112654597,
4/1/2018 0:00,4/2/2018 0:00,294,0.123391891,
4/2/2018 0:00,4/3/2018 0:00,2223,0.943365744,
4/3/2018 0:00,4/4/2018 0:00,2560.546357,1.117845862,
4/4/2018 0:00,4/5/2018 0:00,327.3258136,0.146724821,
4/5/2018 0:00,4/6/2018 0:00,4266.12783,1.884755999,
4/6/2018 0:00,4/7/2018 0:00,1213,0.498004156,
4/7/2018 0:00,4/8/2018 0:00,221,0.09826364,
4/8/2018 0:00,4/9/2018 0:00,1824,0.783132755,
4/9/2018 0:00,4/10/2018 0:00,2663,1.160404488,
4/10/2018 0:00,4/11/2018 0:00,381,0.165235027,
4/11/2018 0:00,4/12/2018 0:00,1277,0.566156148,
4/12/2018 0:00,4/13/2018 0:00,3523,1.638080919,
4/13/2018 0:00,4/14/2018 0:00,2218,1.029500219,
4/14/2018 0:00,4/15/2018 0:00,164,0.071631671,
4/15/2018 0:00,4/16/2018 0:00,162,0.065828064,
4/16/2018 0:00,4/17/2018 0:00,1348,0.565540991,
4/17/2018 0:00,4/18/2018 0:00,176,0.077056242,
4/18/2018 0:00,4/19/2018 0:00,1714,0.764118796,
4/19/2018 0:00,4/20/2018 0:00,5734.172351,2.532009004,
4/20/2018 0:00,4/21/2018 0:00,355.8276486,0.158658408,
4/21/2018 0:00,4/22/2018 0:00,3285,1.41056853,
4/22/2018 0:00,4/23/2018 0:00,2065,0.955923656,
4/23/2018 0:00,4/24/2018 0:00,1962,0.873884017,
4/24/2018 0:00,4/25/2018 0:00,2173,0.89591784,
4/25/2018 0:00,4/26/2018 0:00,1849.540306,0.828062921,
4/26/2018 0:00,4/27/2018 0:00,1399.459694,0.590546152,
4/27/2018 0:00,4/28/2018 0:00,2324,0.96584074,
4/28/2018 0:00,4/29/2018 0:00,15669,6.976538267,
4/29/2018 0:00,4/30/2018 0:00,6965,2.870902678,
4/30/2018 0:00,5/1/2018 0:00,1143,0.410123628,
5/1/2018 0:00,5/2/2018 0:00,4584.555772,1.513665434,
5/2/2018 0:00,5/3/2018 0:00,1001.444228,0.347751392,
5/3/2018 0:00,5/4/2018 0:00,593,0.207941869,
5/4/2018 0:00,5/5/2018 0:00,0,0,
5/5/2018 0:00,5/6/2018 0:00,0,0,
5/6/2018 0:00,5/7/2018 0:00,0,0,
5/7/2018 0:00,5/8/2018 0:00,71,0.031323322,
5/8/2018 0:00,5/9/2018 0:00,1371,0.527345303,
5/9/2018 0:00,5/10/2018 0:00,4582,1.761071592,
5/10/2018 0:00,5/11/2018 0:00,4219,1.534774417,
5/11/2018 0:00,5/12/2018 0:00,2111.631677,0.817747156,
5/12/2018 0:00,5/13/2018 0:00,1166.368323,0.493271495,
5/13/2018 0:00,5/14/2018 0:00,4888.390156,2.217473253,
5/14/2018 0:00,5/15/2018 0:00,1026.609844,0.459083157,
5/15/2018 0:00,5/16/2018 0:00,225,0.094423566,
5/16/2018 0:00,5/17/2018 0:00,949,0.409160503,
5/17/2018 0:00,5/18/2018 0:00,482,0.226141832,
5/18/2018 0:00,5/19/2018 0:00,2108,0.881290762,
5/19/2018 0:00,5/20/2018 0:00,1311,0.568125895,
5/20/2018 0:00,5/21/2018 0:00,183,0.07916269,
5/21/2018 0:00,5/22/2018 0:00,1023,0.457453472,
5/22/2018 0:00,5/23/2018 0:00,155,0.064815229,
5/23/2018 0:00,5/24/2018 0:00,101,0.045770202,
5/24/2018 0:00,5/25/2018 0:00,3954.480531,1.884053908,
5/25/2018 0:00,5/26/2018 0:00,1720.519469,0.691313834,
5/26/2018 0:00,5/27/2018 0:00,472,0.221531257,
5/27/2018 0:00,5/28/2018 0:00,2424,1.082938141,
5/28/2018 0:00,5/29/2018 0:00,3338,1.476744562,
5/29/2018 0:00,5/30/2018 0:00,150,0.067822666,
5/30/2018 0:00,5/31/2018 0:00,121,0.051163704,
5/31/2018 0:00,6/1/2018 0:00,1181,0.487335212,
6/1/2018 0:00,6/2/2018 0:00,2774.702561,1.26696755,
6/2/2018 0:00,6/3/2018 0:00,1130.297439,0.517672651,
6/3/2018 0:00,6/4/2018 0:00,1383,0.627255577,
6/4/2018 0:00,6/5/2018 0:00,1008,0.448941622,
6/5/2018 0:00,6/6/2018 0:00,758.9979384,0.356995827,
6/6/2018 0:00,6/7/2018 0:00,80.00206165,0.034349963,
6/7/2018 0:00,6/8/2018 0:00,761,0.357363,
6/8/2018 0:00,6/9/2018 0:00,555,0.238774308,
6/9/2018 0:00,6/10/2018 0:00,1275,0.58293317,
6/10/2018 0:00,6/11/2018 0:00,194,0.086774487,
6/11/2018 0:00,6/12/2018 0:00,849,0.382311053,
6/12/2018 0:00,6/13/2018 0:00,182,0.080094747,105.2
6/13/2018 0:00,6/14/2018 0:00,718,0.318431031,
6/14/2018 0:00,6/15/2018 0:00,789,0.354635181,
6/15/2018 0:00,6/16/2018 0:00,1677,0.732677414,104
6/16/2018 0:00,6/17/2018 0:00,282,0.125218723,
6/17/2018 0:00,6/18/2018 0:00,2001,0.883564981,
6/18/2018 0:00,6/19/2018 0:00,1462,0.619196393,
6/19/2018 0:00,6/20/2018 0:00,505,0.182534001,
6/20/2018 0:00,6/21/2018 0:00,127,0.052723346,
6/21/2018 0:00,6/22/2018 0:00,2258,1.037080947,
6/22/2018 0:00,6/23/2018 0:00,744,0.307541458,
6/23/2018 0:00,6/24/2018 0:00,1435,0.630461853,
6/24/2018 0:00,6/25/2018 0:00,412,0.17846402,
6/25/2018 0:00,6/26/2018 0:00,1173,0.52695384,
6/26/2018 0:00,6/27/2018 0:00,653,0.255905512,
6/27/2018 0:00,6/28/2018 0:00,960,0.444230693,
6/28/2018 0:00,6/29/2018 0:00,627,0.289105375,
6/29/2018 0:00,6/30/2018 0:00,1195,0.528195321,
6/30/2018 0:00,7/1/2018 0:00,2389,1.078692613,
7/1/2018 0:00,7/2/2018 0:00,1228.776006,0.528686672,
7/2/2018 0:00,7/3/2018 0:00,1088.223994,0.478271565,
7/3/2018 0:00,7/4/2018 0:00,349,0.14694186,
7/4/2018 0:00,7/5/2018 0:00,1722,0.775054658,
7/5/2018 0:00,7/6/2018 0:00,944,0.425396932,
7/6/2018 0:00,7/7/2018 0:00,2865,1.295676517,
7/7/2018 0:00,7/8/2018 0:00,929,0.431029968,
7/8/2018 0:00,7/9/2018 0:00,287.0174699,0.128199077,
7/9/2018 0:00,7/10/2018 0:00,1771.98253,0.811307952,
7/10/2018 0:00,7/11/2018 0:00,719,0.320907152,
7/11/2018 0:00,7/12/2018 0:00,620,0.273726438,
7/12/2018 0:00,7/13/2018 0:00,628,0.30593832,
7/13/2018 0:00,7/14/2018 0:00,63,0.031043705,
7/14/2018 0:00,7/15/2018 0:00,119,0.0530651,
7/15/2018 0:00,7/16/2018 0:00,270,0.119508321,
7/16/2018 0:00,7/17/2018 0:00,1984,0.891394258,
7/17/2018 0:00,7/18/2018 0:00,281,0.124442009,
7/18/2018 0:00,7/19/2018 0:00,137,0.056669053,
7/19/2018 0:00,7/20/2018 0:00,814.4532829,0.371133723,
7/20/2018 0:00,7/21/2018 0:00,1276.546717,0.57566199,104.4
7/21/2018 0:00,7/22/2018 0:00,84,0.036816243,
7/22/2018 0:00,7/23/2018 0:00,145,0.062416736,
7/23/2018 0:00,7/24/2018 0:00,1036,0.480860525,
7/24/2018 0:00,7/25/2018 0:00,147,0.064790374,
7/25/2018 0:00,7/26/2018 0:00,364,0.157759932,
7/26/2018 0:00,7/27/2018 0:00,815,0.365459467,
7/27/2018 0:00,7/28/2018 0:00,1096,0.485514992,
7/28/2018 0:00,7/29/2018 0:00,1249,0.556792084,
7/29/2018 0:00,7/30/2018 0:00,962,0.435672724,
7/30/2018 0:00,7/31/2018 0:00,956,0.423930496,
7/31/2018 0:00,8/1/2018 0:00,387,0.186305725,
8/1/2018 0:00,8/2/2018 0:00,1001,0.412783097,103.4
8/2/2018 0:00,8/3/2018 0:00,1008,0.459584775,
8/3/2018 0:00,8/4/2018 0:00,1201,0.560040376,
8/4/2018 0:00,8/5/2018 0:00,4352,2.014949506,
8/5/2018 0:00,8/6/2018 0:00,1549,0.702323431,
8/6/2018 0:00,8/7/2018 0:00,3010,1.36384763,
8/7/2018 0:00,8/8/2018 0:00,130,0.059011622,
8/8/2018 0:00,8/9/2018 0:00,1081.990965,0.473800802,
8/9/2018 0:00,8/10/2018 0:00,85.00903516,0.036136665,
8/10/2018 0:00,8/11/2018 0:00,930,0.396565309,
8/11/2018 0:00,8/12/2018 0:00,7122,3.199200047,
8/12/2018 0:00,8/13/2018 0:00,275,0.123596944,
8/13/2018 0:00,8/14/2018 0:00,1767,0.757668963,
8/14/2018 0:00,8/15/2018 0:00,743.6644792,0.280766002,
8/15/2018 0:00,8/16/2018 0:00,1910.335521,0.856163082,
8/16/2018 0:00,8/17/2018 0:00,672,0.27108561,
8/17/2018 0:00,8/18/2018 0:00,1429,0.625789141,
8/18/2018 0:00,8/19/2018 0:00,2016,0.906636493,
8/19/2018 0:00,8/20/2018 0:00,1049,0.476597918,
8/20/2018 0:00,8/21/2018 0:00,940,0.374028175,
8/21/2018 0:00,8/22/2018 0:00,470,0.209588503,
8/22/2018 0:00,8/23/2018 0:00,482,0.211952655,
8/23/2018 0:00,8/24/2018 0:00,815,0.358214279,
8/24/2018 0:00,8/25/2018 0:00,2492,1.114511649,
8/25/2018 0:00,8/26/2018 0:00,2059,0.931134926,
8/26/2018 0:00,8/27/2018 0:00,2021,0.757265072,
8/27/2018 0:00,8/28/2018 0:00,2180,0.983789155,
8/28/2018 0:00,8/29/2018 0:00,5604,2.498624837,
8/29/2018 0:00,8/30/2018 0:00,5441,2.451060656,
8/30/2018 0:00,8/31/2018 0:00,4563,2.063221768,
8/31/2018 0:00,9/1/2018 0:00,811,0.335409956,
9/1/2018 0:00,9/2/2018 0:00,223,0.092783146,
9/2/2018 0:00,9/3/2018 0:00,1268,0.58667657,
9/3/2018 0:00,9/4/2018 0:00,1000,0.463388354,
9/4/2018 0:00,9/5/2018 0:00,2867,1.30033728,
9/5/2018 0:00,9/6/2018 0:00,1470,0.678332289,
9/6/2018 0:00,9/7/2018 0:00,3136,1.433118122,
9/7/2018 0:00,9/8/2018 0:00,973,0.417486877,
9/8/2018 0:00,9/9/2018 0:00,120,0.054295415,
9/9/2018 0:00,9/10/2018 0:00,1498,0.667470721,
9/10/2018 0:00,9/11/2018 0:00,192,0.085550386,
9/11/2018 0:00,9/12/2018 0:00,2209,1.003930794,
9/12/2018 0:00,9/13/2018 0:00,1834,0.831063225,
9/13/2018 0:00,9/14/2018 0:00,2416,1.08625005,
9/14/2018 0:00,9/15/2018 0:00,1814,0.813940801,
9/15/2018 0:00,9/16/2018 0:00,1969,0.885790395,
9/16/2018 0:00,9/17/2018 0:00,284,0.124379872,
9/17/2018 0:00,9/18/2018 0:00,128,0.056227879,
9/18/2018 0:00,9/19/2018 0:00,1901,0.850893283,
9/19/2018 0:00,9/20/2018 0:00,3983,1.81541877,
9/20/2018 0:00,9/21/2018 0:00,2991,1.378617623,
9/21/2018 0:00,9/22/2018 0:00,1434,0.64021738,
9/22/2018 0:00,9/23/2018 0:00,1401.161308,0.645928324,
9/23/2018 0:00,9/24/2018 0:00,1972.714648,0.87525354,
9/24/2018 0:00,9/25/2018 0:00,223.1240444,0.092915107,
9/25/2018 0:00,9/26/2018 0:00,1577.336779,0.719089825,
9/26/2018 0:00,9/27/2018 0:00,2316.226289,0.97214323,
9/27/2018 0:00,9/28/2018 0:00,2684.436932,1.263812424,
9/28/2018 0:00,9/29/2018 0:00,604.8395781,0.274509054,
9/29/2018 0:00,9/30/2018 0:00,1322.349962,0.601537176,
9/30/2018 0:00,10/1/2018 0:00,1322.349962,0.601537176,
10/1/2018 0:00,10/2/2018 0:00,1322.349962,0.601537176,
10/2/2018 0:00,10/3/2018 0:00,1322.349962,0.601537176,
10/3/2018 0:00,10/4/2018 0:00,1322.349962,0.601537176,
10/4/2018 0:00,10/5/2018 0:00,1322.349962,0.601537176,
10/5/2018 0:00,10/6/2018 0:00,1322.349962,0.601537176,
10/6/2018 0:00,10/7/2018 0:00,1090.71069,0.496285552,
10/7/2018 0:00,10/8/2018 0:00,158,0.069357452,
10/8/2018 0:00,10/9/2018 0:00,140,0.062739849,
10/9/2018 0:00,10/10/2018 0:00,2038,0.926824843,
10/10/2018 0:00,10/11/2018 0:00,1738,0.787830321,
10/11/2018 0:00,10/12/2018 0:00,2813,1.286008461,
10/12/2018 0:00,10/13/2018 0:00,185,0.080132029,
10/13/2018 0:00,10/14/2018 0:00,1731,0.767629401,
10/14/2018 0:00,10/15/2018 0:00,580,0.265863398,
10/15/2018 0:00,10/16/2018 0:00,113,0.049809115,
10/16/2018 0:00,10/17/2018 0:00,1074,0.498818152,
10/17/2018 0:00,10/18/2018 0:00,4071.203246,1.888146955,
10/18/2018 0:00,10/19/2018 0:00,6025.796754,2.79550627,
10/19/2018 0:00,10/20/2018 0:00,3456,1.572298343,
10/20/2018 0:00,10/21/2018 0:00,152,0.066729052,
10/21/2018 0:00,10/22/2018 0:00,467,0.208389257,
10/22/2018 0:00,10/23/2018 0:00,113,0.047802086,
10/23/2018 0:00,10/24/2018 0:00,2100.797435,0.946887162,
10/24/2018 0:00,10/25/2018 0:00,2016.156758,0.906737105,
10/25/2018 0:00,10/26/2018 0:00,2016.156758,0.906737105,
10/26/2018 0:00,10/27/2018 0:00,1678.889049,0.755624319,
10/27/2018 0:00,10/28/2018 0:00,83,0.036654687,
10/28/2018 0:00,10/29/2018 0:00,165,0.07161303,
10/29/2018 0:00,10/30/2018 0:00,243,0.10941104,
10/30/2018 0:00,10/31/2018 0:00,965.6441443,0.440929348,
10/31/2018 0:00,11/1/2018 0:00,1440.146463,0.658338027,
11/1/2018 0:00,11/2/2018 0:00,1440.146463,0.658338027,
11/2/2018 0:00,11/3/2018 0:00,1440.146463,0.658338027,
11/3/2018 0:00,11/4/2018 0:00,3386.916468,1.565017572,
11/4/2018 0:00,11/5/2018 0:00,1687,0.773793546,
11/5/2018 0:00,11/6/2018 0:00,907,0.429218365,
11/6/2018 0:00,11/7/2018 0:00,2468,1.151040424,
11/7/2018 0:00,11/8/2018 0:00,2159.424175,0.990738292,
11/8/2018 0:00,11/9/2018 0:00,2931.958769,1.347114847,
11/9/2018 0:00,11/10/2018 0:00,1012.617056,0.458246212,
11/10/2018 0:00,11/11/2018 0:00,377,0.178432952,
11/11/2018 0:00,11/12/2018 0:00,1990,0.912756533,
11/12/2018 0:00,11/13/2018 0:00,112,0.047628102,
11/13/2018 0:00,11/14/2018 0:00,2800,1.249962718,
11/14/2018 0:00,11/15/2018 0:00,3933,1.715515505,
11/15/2018 0:00,11/16/2018 0:00,2865,1.188428329,
11/16/2018 0:00,11/17/2018 0:00,342,0.157946343,
11/17/2018 0:00,11/18/2018 0:00,465,0.203679263,
11/18/2018 0:00,11/19/2018 0:00,367,0.158803836,
11/19/2018 0:00,11/20/2018 0:00,687,0.301470661,
11/20/2018 0:00,11/21/2018 0:00,2451,1.105636831,
11/21/2018 0:00,11/22/2018 0:00,166,0.072837131,
11/22/2018 0:00,11/23/2018 0:00,261,0.112511682,
11/23/2018 0:00,11/24/2018 0:00,576,0.260782712,
11/24/2018 0:00,11/25/2018 0:00,363,0.170517443,
11/25/2018 0:00,11/26/2018 0:00,1890,0.854509664,
11/26/2018 0:00,11/27/2018 0:00,1988,0.847655939,
11/27/2018 0:00,11/28/2018 0:00,3191,1.374398513,
11/28/2018 0:00,11/29/2018 0:00,2207,0.96294515,
11/29/2018 0:00,11/30/2018 0:00,3521,1.556130945,
11/30/2018 0:00,12/1/2018 0:00,106,0.044943778,
12/1/2018 0:00,12/2/2018 0:00,146,0.063541418,
12/2/2018 0:00,12/3/2018 0:00,166,0.073551708,
12/3/2018 0:00,12/4/2018 0:00,131,0.05432027,
12/4/2018 0:00,12/5/2018 0:00,3077,1.336128261,
12/5/2018 0:00,12/6/2018 0:00,3570,1.463061968,
12/6/2018 0:00,12/7/2018 0:00,3412,1.545106368,
12/7/2018 0:00,12/8/2018 0:00,636,0.28787506,
12/8/2018 0:00,12/9/2018 0:00,2206,1.010069942,
12/9/2018 0:00,12/10/2018 0:00,182,0.08058563,
12/10/2018 0:00,12/11/2018 0:00,258,0.122615177,
12/11/2018 0:00,12/12/2018 0:00,370,0.165893681,
12/12/2018 0:00,12/13/2018 0:00,2530,1.140936928,
12/13/2018 0:00,12/14/2018 0:00,6123,2.612909359,
12/14/2018 0:00,12/15/2018 0:00,202,0.086855265,
12/15/2018 0:00,12/16/2018 0:00,1986,0.837720214,
12/16/2018 0:00,12/17/2018 0:00,538.5530908,0.221882677,
12/17/2018 0:00,12/18/2018 0:00,272.4469092,0.125004004,
12/18/2018 0:00,12/19/2018 0:00,7381,3.284290545,
12/19/2018 0:00,12/20/2018 0:00,827,0.366745705,
12/20/2018 0:00,12/21/2018 0:00,1050,0.454104281,
12/21/2018 0:00,12/22/2018 0:00,1844,0.804035682,
12/22/2018 0:00,12/23/2018 0:00,3229,1.442028553,
12/23/2018 0:00,12/24/2018 0:00,1885,0.810224539,
12/24/2018 0:00,12/25/2018 0:00,175,0.073402579,
12/25/2018 0:00,12/26/2018 0:00,221,0.098655104,
12/26/2018 0:00,12/27/2018 0:00,1361,0.612758988,
12/27/2018 0:00,12/28/2018 0:00,6757,2.977210964,
12/28/2018 0:00,12/29/2018 0:00,943,0.439663614,
12/29/2018 0:00,12/30/2018 0:00,2574,1.061482194,
12/30/2018 0:00,12/31/2018 0:00,245,0.109852213,
12/31/2018 0:00,1/1/2019 0:00,1814,0.779044132,
1/1/2019 0:00,1/2/2019 0:00,260,0.113443739,
1/2/2019 0:00,1/3/2019 0:00,429,0.184578313,
1/3/2019 0:00,1/4/2019 0:00,189,0.08420201,
1/4/2019 0:00,1/5/2019 0:00,5341,2.23239891,
1/5/2019 0:00,1/6/2019 0:00,4209,1.746775069,
1/6/2019 0:00,1/7/2019 0:00,1821,0.812890221,
1/7/2019 0:00,1/8/2019 0:00,530,0.237158743,
1/8/2019 0:00,1/9/2019 0:00,265,0.111045246,
1/9/2019 0:00,1/10/2019 0:00,164,0.071805655,
1/10/2019 0:00,1/11/2019 0:00,113,0.049796687,
1/11/2019 0:00,1/12/2019 0:00,1198,0.518785128,
1/12/2019 0:00,1/13/2019 0:00,603,0.254018335,
1/13/2019 0:00,1/14/2019 0:00,1182,0.520516434,
1/14/2019 0:00,1/15/2019 0:00,1437,0.645866139,
1/15/2019 0:00,1/16/2019 0:00,466,0.215671727,
1/16/2019 0:00,1/17/2019 0:00,253,0.113226259,
1/17/2019 0:00,1/18/2019 0:00,237,0.105732522,
1/18/2019 0:00,1/19/2019 0:00,470,0.206407083,
1/19/2019 0:00,1/20/2019 0:00,2615,1.104574286,
1/20/2019 0:00,1/21/2019 0:00,279,0.128350433,
1/21/2019 0:00,1/22/2019 0:00,82,0.034970771,
1/22/2019 0:00,1/23/2019 0:00,235,0.090533783,
1/23/2019 0:00,1/24/2019 0:00,179.8108617,0.079087671,
1/24/2019 0:00,1/25/2019 0:00,84.18913829,0.034697821,
1/25/2019 0:00,1/26/2019 0:00,248,0.1076712,
1/26/2019 0:00,1/27/2019 0:00,227,0.09776033,
1/27/2019 0:00,1/28/2019 0:00,1786.16228,0.76949096,
1/28/2019 0:00,1/29/2019 0:00,588.8377202,0.257915237,
1/29/2019 0:00,1/30/2019 0:00,2139,0.940477533,
1/30/2019 0:00,1/31/2019 0:00,80,0.037561889,
1/31/2019 0:00,2/1/2019 0:00,170,0.074371918,
2/1/2019 0:00,2/2/2019 0:00,249,0.107379156,
2/2/2019 0:00,2/3/2019 0:00,2213,0.990437649,
2/3/2019 0:00,2/4/2019 0:00,212,0.092578094,
2/4/2019 0:00,2/5/2019 0:00,1464,0.668396564,
2/5/2019 0:00,2/6/2019 0:00,168,0.069543864,
2/6/2019 0:00,2/7/2019 0:00,962,0.423384455,
2/7/2019 0:00,2/8/2019 0:00,869,0.403161315,
2/8/2019 0:00,2/9/2019 0:00,218,0.096281466,
2/9/2019 0:00,2/10/2019 0:00,1186,0.526019064,
2/10/2019 0:00,2/11/2019 0:00,122,0.053176947,
2/11/2019 0:00,2/12/2019 0:00,439,0.194427046,
2/12/2019 0:00,2/13/2019 0:00,240,0.10422259,
2/13/2019 0:00,2/14/2019 0:00,244,0.112244492,
2/14/2019 0:00,2/15/2019 0:00,812,0.348850215,
2/15/2019 0:00,2/16/2019 0:00,3855,1.733443265,
2/16/2019 0:00,2/17/2019 0:00,3989,1.638287555,
2/17/2019 0:00,2/18/2019 0:00,1766,0.765141894,
2/18/2019 0:00,2/19/2019 0:00,2757,1.227712583,
2/19/2019 0:00,2/20/2019 0:00,395,0.176022031,
2/20/2019 0:00,2/21/2019 0:00,300.3476644,0.129607413,
2/21/2019 0:00,2/22/2019 0:00,374.6523356,0.164096109,
2/22/2019 0:00,2/23/2019 0:00,280,0.122366629,
2/23/2019 0:00,2/24/2019 0:00,2050,0.922251551,
2/24/2019 0:00,2/25/2019 0:00,2009,0.931329784,
2/25/2019 0:00,2/26/2019 0:00,782,0.351261135,
2/26/2019 0:00,2/27/2019 0:00,167,0.070581554,
2/27/2019 0:00,2/28/2019 0:00,155,0.068363259,
2/28/2019 0:00,3/1/2019 0:00,1279,0.565054228,
3/1/2019 0:00,3/2/2019 0:00,244,0.104259872,
3/2/2019 0:00,3/3/2019 0:00,3053,1.405436004,
3/3/2019 0:00,3/4/2019 0:00,217,0.091012239,
3/4/2019 0:00,3/5/2019 0:00,410,0.177438758,
3/5/2019 0:00,3/6/2019 0:00,1551,0.692493339,
3/6/2019 0:00,3/7/2019 0:00,160,0.069724061,
3/7/2019 0:00,3/8/2019 0:00,1997,0.883484326,
3/8/2019 0:00,3/9/2019 0:00,2078,0.948679889,
3/9/2019 0:00,3/10/2019 0:00,88,0.038152191,
3/10/2019 0:00,3/11/2019 0:00,1388,0.639036775,
3/11/2019 0:00,3/12/2019 0:00,1090,0.480437992,
3/12/2019 0:00,3/13/2019 0:00,181,0.075485825,
3/13/2019 0:00,3/14/2019 0:00,364,0.166577189,
3/14/2019 0:00,3/15/2019 0:00,1160,0.526238719,
3/15/2019 0:00,3/16/2019 0:00,154,0.067654895,
3/16/2019 0:00,3/17/2019 0:00,1055,0.481419759,
3/17/2019 0:00,3/18/2019 0:00,173,0.077677613,
3/18/2019 0:00,3/19/2019 0:00,1841,0.84569862,
3/19/2019 0:00,3/20/2019 0:00,272,0.11182196,
3/20/2019 0:00,3/21/2019 0:00,724,0.328692277,
3/21/2019 0:00,3/22/2019 0:00,1479,0.688522777,
3/22/2019 0:00,3/23/2019 0:00,3418,1.581768721,
3/23/2019 0:00,3/24/2019 0:00,1639,0.717286422,
3/24/2019 0:00,3/25/2019 0:00,255,0.108472769,
3/25/2019 0:00,3/26/2019 0:00,113,0.049535711,
3/26/2019 0:00,3/27/2019 0:00,5398,2.420916459,
3/27/2019 0:00,3/28/2019 0:00,3131,1.359870854,
3/28/2019 0:00,3/29/2019 0:00,2939,1.26471407,
3/29/2019 0:00,3/30/2019 0:00,3462,1.412605246,
3/30/2019 0:00,3/31/2019 0:00,4706,2.065773383,
3/31/2019 0:00,4/1/2019 0:00,1514,0.639863199,
4/1/2019 0:00,4/2/2019 0:00,2694,1.191044301,
4/2/2019 0:00,4/3/2019 0:00,2694,1.216203621,
4/3/2019 0:00,4/4/2019 0:00,3461,1.532543695,
4/4/2019 0:00,4/5/2019 0:00,2494,0.987346397,
4/5/2019 0:00,4/6/2019 0:00,2576,1.03969692,
4/6/2019 0:00,4/7/2019 0:00,1566,0.701372733,
4/7/2019 0:00,4/8/2019 0:00,104,0.044987274,
4/8/2019 0:00,4/9/2019 0:00,3421.089509,1.606786141,
4/9/2019 0:00,4/10/2019 0:00,3697.910491,1.651566331,
4/10/2019 0:00,4/11/2019 0:00,2688,1.228786387,
4/11/2019 0:00,4/12/2019 0:00,3621,1.664047464,
4/12/2019 0:00,4/13/2019 0:00,2708,1.261773325,
4/13/2019 0:00,4/14/2019 0:00,2306,1.041181997,
4/14/2019 0:00,4/15/2019 0:00,310,0.135396783,
4/15/2019 0:00,4/16/2019 0:00,2528,1.023330003,
4/16/2019 0:00,4/17/2019 0:00,558,0.239774716,
4/17/2019 0:00,4/18/2019 0:00,2548,1.157881721,
4/18/2019 0:00,4/19/2019 0:00,2693,1.186992961,
4/19/2019 0:00,4/20/2019 0:00,549,0.246690577,
4/20/2019 0:00,4/21/2019 0:00,264,0.114953671,
4/21/2019 0:00,4/22/2019 0:00,160,0.074670176,
4/22/2019 0:00,4/23/2019 0:00,3410,1.459476656,
4/23/2019 0:00,4/24/2019 0:00,2673,1.141670146,
4/24/2019 0:00,4/25/2019 0:00,2842,1.209940199,
4/25/2019 0:00,4/26/2019 0:00,114,0.052139257,
4/26/2019 0:00,4/27/2019 0:00,3214,1.286331574,
4/27/2019 0:00,4/28/2019 0:00,4496,1.949055019,
4/28/2019 0:00,4/29/2019 0:00,542,0.24545466,
4/29/2019 0:00,4/30/2019 0:00,2676,1.169954963,
4/30/2019 0:00,5/1/2019 0:00,3755,1.612483099,
5/1/2019 0:00,5/2/2019 0:00,4339,1.909779437,
5/2/2019 0:00,5/3/2019 0:00,345,0.151254176,
5/3/2019 0:00,5/4/2019 0:00,2914,1.277602117,
5/4/2019 0:00,5/5/2019 0:00,3486,1.489930058,
5/5/2019 0:00,5/6/2019 0:00,1714,0.732459934,
5/6/2019 0:00,5/7/2019 0:00,3019.581641,1.359867815,
5/7/2019 0:00,5/8/2019 0:00,2652.418359,1.214340471,
5/8/2019 0:00,5/9/2019 0:00,2645,1.244844918,
5/9/2019 0:00,5/10/2019 0:00,3769,1.571186769,
5/10/2019 0:00,5/11/2019 0:00,2092,0.950133601,
5/11/2019 0:00,5/12/2019 0:00,4224,1.954532979,
5/12/2019 0:00,5/13/2019 0:00,1259,0.578782411,
5/13/2019 0:00,5/14/2019 0:00,3206,1.312379454,
5/14/2019 0:00,5/15/2019 0:00,1737,0.71033912,
5/15/2019 0:00,5/16/2019 0:00,239,0.104819106,
5/16/2019 0:00,5/17/2019 0:00,3256,1.447067874,
5/17/2019 0:00,5/18/2019 0:00,2552,1.075657837,
5/18/2019 0:00,5/19/2019 0:00,1827,0.834165971,
5/19/2019 0:00,5/20/2019 0:00,240,0.106217192,
5/20/2019 0:00,5/21/2019 0:00,2757,1.180331862,
5/21/2019 0:00,5/22/2019 0:00,2850,1.206591009,
5/22/2019 0:00,5/23/2019 0:00,640,0.285296369,
5/23/2019 0:00,5/24/2019 0:00,2856,1.288071413,
5/24/2019 0:00,5/25/2019 0:00,4127,1.904570045,
